5000
x y z px py pz
8.032020000e-03 -6.836720000e-03 0.000000000e+00 -6.666220228e-04 4.878524751e-02 2.721241914e-01
1.249750000e-02 8.403330000e-03 0.000000000e+00 -1.357724831e-02 4.630423264e-02 2.658019288e-01
1.813470000e-02 1.273570000e-02 0.000000000e+00 -1.037636624e-02 -1.093145711e-02 2.628764626e-01
1.815540000e-02 1.273670000e-02 0.000000000e+00 2.393506419e-02 -1.544515513e-02 2.570993532e-01
8.972630000e-03 -3.557210000e-03 0.000000000e+00 4.811847595e-02 -8.054420636e-04 2.684898369e-01
1.557860000e-03 -1.937170000e-03 0.000000000e+00 -2.416665965e-02 1.614959526e-02 2.733933762e-01
1.573580000e-03 -1.931700000e-03 0.000000000e+00 3.511127237e-02 3.735690598e-02 2.707310222e-01
1.526020000e-02 1.986850000e-03 0.000000000e+00 -1.856322313e-02 -3.052668551e-02 2.405990049e-01
1.392950000e-02 -8.249370000e-04 0.000000000e+00 -1.173262407e-03 -4.566509732e-02 2.343590831e-01
1.397200000e-02 -7.443440000e-04 0.000000000e+00 3.139268406e-02 1.061837261e-02 2.387534342e-01
-1.773560000e-02 -4.116930000e-03 0.000000000e+00 -3.302909006e-02 5.876836522e-03 2.758191186e-01
-1.934880000e-03 1.907970000e-02 0.000000000e+00 3.868003820e-02 1.306569397e-02 2.332602587e-01
3.868900000e-03 8.918840000e-03 0.000000000e+00 -3.690251702e-02 3.219574391e-02 2.467688896e-01
3.912000000e-03 8.868740000e-03 0.000000000e+00 4.072114472e-02 2.384818040e-02 2.440582668e-01
3.853050000e-03 8.871740000e-03 0.000000000e+00 -3.442613974e-02 5.126020511e-06 2.480967541e-01
-1.009410000e-02 -1.700680000e-02 0.000000000e+00 -3.524670886e-02 -3.373655882e-02 2.543395152e-01
-1.324240000e-02 2.827170000e-03 0.000000000e+00 -4.784277608e-02 -2.081784799e-02 2.616915116e-01
1.264080000e-02 1.155670000e-02 0.000000000e+00 3.128772314e-02 2.362358865e-02 2.665297461e-01
-3.046610000e-03 -2.281070000e-03 0.000000000e+00 -1.793951488e-02 1.093249820e-02 2.811447730e-01
4.203280000e-03 -6.702800000e-03 0.000000000e+00 -2.560734052e-02 3.050936554e-02 2.356490896e-01
1.368810000e-02 -5.310220000e-03 0.000000000e+00 2.384761253e-02 1.256218443e-02 2.697476643e-01
1.366990000e-02 -5.329240000e-03 0.000000000e+00 -1.172580966e-02 -3.134630818e-02 2.686810190e-01
1.805430000e-02 4.023470000e-03 0.000000000e+00 1.371296874e-02 -7.679817110e-03 2.470499842e-01
9.591060000e-03 -7.817680000e-03 0.000000000e+00 1.500013598e-02 -2.702095301e-02 2.618202283e-01
9.571900000e-03 -7.811840000e-03 0.000000000e+00 8.773464438e-03 -2.772889500e-02 2.638815888e-01
-1.805810000e-02 -1.331440000e-02 0.000000000e+00 -3.109067298e-02 -2.367696823e-02 2.636411914e-01
-1.802820000e-02 -1.326830000e-02 0.000000000e+00 -2.922598408e-03 4.922808983e-02 2.610384635e-01
-8.891420000e-03 4.710140000e-04 0.000000000e+00 -3.841986005e-03 -2.082030875e-02 2.395058591e-01
-8.890530000e-03 5.213410000e-04 0.000000000e+00 -1.846990351e-02 2.734700384e-02 2.378675602e-01
-3.611960000e-03 -2.946950000e-04 0.000000000e+00 2.516326782e-02 -2.276251162e-03 2.721497455e-01
-4.544540000e-03 4.384650000e-03 0.000000000e+00 3.582621805e-02 -1.504944584e-02 2.339596826e-01
-1.866770000e-03 -2.029270000e-03 0.000000000e+00 -1.226055193e-02 9.391863118e-03 2.587102051e-01
1.570520000e-02 3.573810000e-03 0.000000000e+00 2.153885094e-02 2.175975155e-02 2.523321022e-01
1.565150000e-02 3.556460000e-03 0.000000000e+00 -1.508001607e-02 -1.414767162e-02 2.574561635e-01
-1.617980000e-02 4.050310000e-04 0.000000000e+00 1.606640261e-02 -4.474316378e-02 2.503540290e-01
-5.193330000e-03 -3.387450000e-03 0.000000000e+00 9.067468579e-03 -4.699229925e-02 2.690908304e-01
-5.208470000e-03 -3.382620000e-03 0.000000000e+00 -2.936265095e-02 -2.508121091e-02 2.713225512e-01
5.766730000e-03 -1.130670000e-02 0.000000000e+00 -4.394294326e-02 2.411242827e-02 2.532321728e-01
5.798880000e-03 -1.129210000e-02 0.000000000e+00 4.189152047e-03 3.309600383e-02 2.555926104e-01
5.756950000e-03 -1.134630000e-02 0.000000000e+00 -3.770652332e-02 -6.030577292e-03 2.497369458e-01
1.699590000e-02 -6.472860000e-03 0.000000000e+00 3.449485176e-02 1.327826586e-02 2.461906108e-01
8.977570000e-03 2.774750000e-03 0.000000000e+00 3.255842221e-02 -6.112965460e-03 2.638276414e-01
6.590520000e-03 5.206940000e-04 0.000000000e+00 -2.231493707e-02 3.266101702e-02 2.687122518e-01
1.578200000e-02 -5.930250000e-04 0.000000000e+00 -1.606706512e-02 3.814614772e-02 2.705445722e-01
5.839690000e-03 1.419460000e-03 0.000000000e+00 -2.611482513e-02 -1.608315471e-02 2.407277216e-01
-4.613480000e-03 1.766150000e-03 0.000000000e+00 -3.161481505e-02 3.561695873e-02 2.608075306e-01
-1.414790000e-02 4.322060000e-03 0.000000000e+00 -1.582042116e-02 1.473920068e-02 2.770173198e-01
-6.168140000e-06 -3.570670000e-03 0.000000000e+00 3.768134785e-02 2.616233675e-02 2.365103560e-01
-6.404670000e-03 2.878310000e-04 0.000000000e+00 1.544401939e-02 6.991504426e-03 2.387553271e-01
-6.855620000e-03 -7.035150000e-03 0.000000000e+00 -4.340857957e-02 1.933968784e-02 2.385972705e-01
1.281820000e-02 5.149870000e-03 0.000000000e+00 7.826989541e-03 -4.044374125e-02 2.476348882e-01
1.278990000e-02 5.172490000e-03 0.000000000e+00 -1.909304388e-02 -6.002638191e-03 2.542022804e-01
1.282060000e-02 5.197540000e-03 0.000000000e+00 1.696874471e-02 1.327126215e-02 2.539107749e-01
-7.708330000e-03 -1.259370000e-03 0.000000000e+00 -3.019760606e-03 -2.792566123e-02 2.612684500e-01
-4.272950000e-03 4.783230000e-03 0.000000000e+00 2.966125482e-03 5.648175047e-03 2.518418429e-01
-1.932230000e-02 -1.218940000e-02 0.000000000e+00 4.211961408e-02 2.110452664e-02 2.489400379e-01
-1.936750000e-02 -1.220950000e-02 0.000000000e+00 -3.487816259e-02 1.977051029e-02 2.479017861e-01
4.457240000e-03 -6.213770000e-03 0.000000000e+00 1.245637171e-02 1.716077870e-02 2.504477272e-01
4.389190000e-03 -6.255350000e-03 0.000000000e+00 -1.818454988e-02 3.491469543e-03 2.516194279e-01
4.054350000e-03 -4.544210000e-03 0.000000000e+00 1.887138611e-02 -2.809460193e-02 2.593774499e-01
-2.204230000e-03 -8.637400000e-03 0.000000000e+00 -3.080266931e-02 -3.470165032e-02 2.395711640e-01
1.272320000e-02 -8.231010000e-03 0.000000000e+00 -2.745149153e-02 -2.451069295e-03 2.468285157e-01
-8.275420000e-03 2.008550000e-03 0.000000000e+00 -1.502483823e-02 -3.004778358e-03 2.699842759e-01
-2.820820000e-03 4.562540000e-04 0.000000000e+00 -4.533639645e-02 -1.504026531e-02 2.665325855e-01
1.967680000e-02 -1.498530000e-03 0.000000000e+00 9.641829104e-03 3.678582016e-02 2.347499655e-01
1.968790000e-02 -1.491490000e-03 0.000000000e+00 9.389497002e-03 2.953320061e-02 2.411593012e-01
1.971130000e-02 -1.577910000e-03 0.000000000e+00 1.944209335e-02 -5.281408098e-03 2.424720225e-01
-1.230080000e-02 5.513770000e-03 0.000000000e+00 -2.027534485e-02 8.990276403e-04 2.645138151e-01
-1.240240000e-02 1.446800000e-02 0.000000000e+00 -2.866105016e-02 -1.915513077e-02 2.373754081e-01
-1.232690000e-02 1.451220000e-02 0.000000000e+00 1.444362544e-02 1.165009394e-02 2.377000392e-01
1.531500000e-02 -4.048300000e-03 0.000000000e+00 1.994105995e-02 -1.717507004e-02 2.597560285e-01
-5.405560000e-03 1.879440000e-02 0.000000000e+00 1.342061141e-02 -4.523238198e-02 2.618940512e-01
-5.450790000e-03 1.885920000e-02 0.000000000e+00 -2.706950572e-02 4.074102010e-02 2.609504440e-01
-5.419600000e-03 1.885890000e-02 0.000000000e+00 6.461806712e-03 4.898892279e-02 2.585493092e-01
-3.679440000e-03 -6.416460000e-03 0.000000000e+00 -3.087261170e-02 7.801369235e-03 2.756894554e-01
1.647730000e-02 1.504230000e-03 0.000000000e+00 4.221321764e-02 3.650141299e-03 2.687699850e-01
-3.672840000e-03 -6.412260000e-03 0.000000000e+00 -5.803363880e-03 2.785931533e-02 2.765422037e-01
9.850840000e-03 -4.092710000e-03 0.000000000e+00 2.462530763e-02 3.359752583e-02 2.520547933e-01
1.081480000e-02 -3.193450000e-03 0.000000000e+00 -7.421740078e-04 -2.331391135e-02 2.496167471e-01
1.085000000e-02 -3.150930000e-03 0.000000000e+00 1.983534188e-02 -7.452064224e-03 2.523046552e-01
1.082980000e-02 -3.160400000e-03 0.000000000e+00 1.960232675e-02 -6.067384597e-03 2.470395733e-01
1.051140000e-02 -6.341800000e-03 0.000000000e+00 4.225845778e-03 2.300555908e-02 2.711351548e-01
-1.359000000e-02 -6.862920000e-03 0.000000000e+00 -1.793014506e-02 4.037285241e-02 2.654318682e-01
-1.360330000e-02 -6.893310000e-03 0.000000000e+00 -3.370986903e-02 -2.185591051e-02 2.662458122e-01
-1.404030000e-02 7.655230000e-03 0.000000000e+00 3.003708873e-02 -3.081440524e-02 2.731851580e-01
-1.404860000e-02 7.657320000e-03 0.000000000e+00 1.484832596e-02 -1.002286847e-02 2.762223048e-01
1.313480000e-04 -3.457660000e-03 0.000000000e+00 1.461587870e-02 3.369434731e-02 2.665619253e-01
-1.290150000e-02 3.111820000e-03 0.000000000e+00 -4.084493993e-02 -2.125378125e-02 2.643216865e-01
-1.283900000e-02 3.130950000e-03 0.000000000e+00 4.593862036e-02 4.453049725e-04 2.618599791e-01
5.983420000e-03 -4.831730000e-03 0.000000000e+00 -1.033235647e-03 3.496570889e-02 2.424142892e-01
5.956700000e-03 -4.860110000e-03 0.000000000e+00 -9.611258882e-03 2.482216850e-02 2.439058889e-01
-5.778790000e-03 7.645350000e-04 0.000000000e+00 2.537830046e-03 -4.872221417e-02 2.619394806e-01
5.956980000e-03 1.362370000e-04 0.000000000e+00 -2.610914645e-02 -8.730817558e-03 2.589818353e-01
6.002300000e-03 1.249620000e-04 0.000000000e+00 7.116075715e-03 -1.544998200e-02 2.602822528e-01
-8.649360000e-03 -6.138570000e-04 0.000000000e+00 -3.424252912e-02 3.116951197e-02 2.653211340e-01
-8.631860000e-03 -6.088440000e-04 0.000000000e+00 -7.173884668e-03 4.792360261e-02 2.672547242e-01
-1.908340000e-02 2.708050000e-03 0.000000000e+00 -3.723292149e-02 1.956409031e-02 2.424360575e-01
1.664130000e-02 1.651290000e-02 0.000000000e+00 4.451355586e-02 5.132503670e-03 2.354588539e-01
-1.907460000e-02 2.749010000e-03 0.000000000e+00 -7.253622785e-03 4.095075265e-02 2.466023150e-01
-7.935580000e-03 -4.260240000e-03 0.000000000e+00 2.835894444e-02 -2.880945297e-02 2.786754941e-01
1.448080000e-02 -5.768610000e-03 0.000000000e+00 1.009243228e-02 -1.411208523e-02 2.571570864e-01
1.452610000e-02 -5.809820000e-03 0.000000000e+00 1.394740354e-02 -4.448279635e-02 2.488700008e-01
-5.048970000e-03 1.187380000e-02 0.000000000e+00 1.734798582e-02 4.355499484e-02 2.551610308e-01
1.449730000e-02 -5.785910000e-03 0.000000000e+00 7.051906642e-03 -6.104494764e-03 2.542212094e-01
1.450220000e-02 -5.766600000e-03 0.000000000e+00 1.353834936e-02 1.325252251e-02 2.566128797e-01
-2.374820000e-03 -1.180810000e-03 0.000000000e+00 -1.838775195e-02 3.797976243e-02 2.453359696e-01
-2.320140000e-03 -1.225310000e-03 0.000000000e+00 1.824739393e-02 -1.840989880e-02 2.424758083e-01
-3.355670000e-04 -1.682200000e-02 0.000000000e+00 1.492366310e-02 -3.999853282e-02 2.482396675e-01
5.816520000e-05 -4.006510000e-04 0.000000000e+00 -1.252792307e-02 -1.652798457e-02 2.410684423e-01
4.858600000e-04 1.074040000e-02 0.000000000e+00 -1.014817798e-02 -4.453986707e-02 2.722510153e-01
-1.922680000e-02 1.766680000e-03 0.000000000e+00 -2.327756781e-02 -3.086295795e-02 2.559920108e-01
-1.919240000e-02 1.798990000e-03 0.000000000e+00 3.442197538e-02 -1.551869402e-02 2.537574506e-01
1.647580000e-02 8.896970000e-03 0.000000000e+00 4.694242152e-02 1.214196219e-03 2.351862773e-01
1.630010000e-02 8.919160000e-03 0.000000000e+00 -4.044960922e-02 1.758573318e-02 2.370914741e-01
1.945540000e-02 5.688870000e-03 0.000000000e+00 -2.948673009e-02 -1.538543435e-02 2.733943226e-01
1.946650000e-02 5.680040000e-03 0.000000000e+00 1.031106143e-02 -4.473313145e-02 2.714862865e-01
9.311400000e-03 -8.167060000e-04 0.000000000e+00 3.504596756e-02 2.918131180e-02 2.551070833e-01
9.251730000e-03 -8.077060000e-04 0.000000000e+00 -1.470143746e-02 4.366979880e-02 2.546849682e-01
-1.060910000e-02 9.772800000e-03 0.000000000e+00 -2.403302140e-02 5.969171843e-04 2.456473505e-01
-1.569780000e-02 -7.546670000e-03 0.000000000e+00 -4.476710888e-03 -1.635592060e-03 2.477730693e-01
-2.359540000e-03 5.926310000e-03 0.000000000e+00 -1.638327290e-02 3.326134803e-02 2.459312845e-01
2.166650000e-03 1.030980000e-02 0.000000000e+00 -3.011630630e-02 4.051680692e-02 2.772984145e-01
2.438960000e-03 -5.153610000e-03 0.000000000e+00 -2.777848880e-02 4.175049994e-04 2.595014344e-01
2.479010000e-03 -5.174990000e-03 0.000000000e+00 2.155191190e-02 -2.355355161e-02 2.548922399e-01
-3.999560000e-03 3.418780000e-03 0.000000000e+00 3.025240531e-02 3.551218711e-03 2.662098472e-01
-4.025790000e-03 3.430650000e-03 0.000000000e+00 -2.523330486e-02 2.600021046e-02 2.653987426e-01
1.952390000e-02 5.842280000e-03 0.000000000e+00 -3.834622651e-02 -2.137852290e-02 2.444008805e-01
2.166920000e-03 1.030980000e-02 0.000000000e+00 3.038254170e-02 3.939138739e-02 2.774905431e-01
6.847130000e-03 -7.316250000e-03 0.000000000e+00 -1.917500615e-02 -1.020382904e-02 2.774810786e-01
6.846050000e-03 -7.309510000e-03 0.000000000e+00 -1.785310432e-02 2.109525146e-02 2.762809845e-01
6.843040000e-03 -7.310040000e-03 0.000000000e+00 -4.141545788e-02 2.228162215e-02 2.714948045e-01
-5.073380000e-03 -1.247130000e-03 0.000000000e+00 -3.757458868e-02 -2.487479092e-02 2.382925147e-01
1.804940000e-03 -6.499580000e-03 0.000000000e+00 -1.051975288e-02 5.389776223e-02 2.762175725e-01
-5.425500000e-03 1.664500000e-03 0.000000000e+00 -8.940597426e-03 1.803283451e-02 2.779259085e-01
8.265390000e-03 2.153470000e-03 0.000000000e+00 3.937548709e-03 7.943288888e-03 2.660470584e-01
8.233370000e-03 2.164700000e-03 0.000000000e+00 -4.713294120e-02 1.745209494e-02 2.584906295e-01
8.230610000e-03 2.146290000e-03 0.000000000e+00 -4.496425369e-02 -1.112898049e-02 2.602822528e-01
6.846130000e-03 -7.315970000e-03 0.000000000e+00 -1.689899160e-02 -1.206198746e-03 2.753932176e-01
8.558650000e-03 -1.649870000e-02 0.000000000e+00 -4.735204357e-03 -2.288630682e-02 2.375580722e-01
1.911010000e-03 3.640810000e-05 0.000000000e+00 1.104957363e-02 2.765857402e-03 2.452261818e-01
1.924410000e-03 -6.844590000e-06 0.000000000e+00 -1.014666367e-02 -3.915733117e-02 2.412842321e-01
8.652960000e-04 1.554370000e-02 0.000000000e+00 1.356276768e-02 4.115357613e-02 2.683081191e-01
8.554800000e-04 1.553120000e-02 0.000000000e+00 -1.898798832e-02 1.242125855e-02 2.717314161e-01
-1.594940000e-02 -2.735830000e-03 0.000000000e+00 -2.021524550e-02 2.896116835e-02 2.378883821e-01
-7.320530000e-03 5.801730000e-03 0.000000000e+00 2.221868346e-02 -1.478377831e-02 2.713831238e-01
-7.328450000e-03 5.800140000e-03 0.000000000e+00 -1.246384864e-02 -7.233406688e-03 2.742243562e-01
1.731360000e-03 1.023710000e-02 0.000000000e+00 -8.875084399e-03 9.347219237e-03 2.582890364e-01
1.774210000e-03 1.020080000e-02 0.000000000e+00 4.082563242e-02 -2.925778468e-02 2.572498382e-01
1.929420000e-03 5.660640000e-05 0.000000000e+00 1.849470040e-02 1.999415560e-02 2.474238306e-01
1.894200000e-03 7.354650000e-05 0.000000000e+00 -1.068651675e-02 3.267417262e-02 2.489106980e-01
-1.495830000e-02 4.513460000e-03 0.000000000e+00 2.507610010e-02 2.190115066e-02 2.769652653e-01
1.148010000e-02 8.010290000e-03 0.000000000e+00 1.220196689e-02 -2.740350669e-02 2.569526540e-01
-1.947580000e-02 1.301050000e-02 0.000000000e+00 2.285838665e-02 -1.686775886e-02 2.455915102e-01
-1.952350000e-02 1.302360000e-02 0.000000000e+00 -2.015391577e-02 1.163078643e-02 2.366778770e-01
7.631290000e-03 -7.912770000e-03 0.000000000e+00 3.793310262e-02 4.474543525e-03 2.460249827e-01
6.084870000e-03 -2.593900000e-03 0.000000000e+00 -8.189469088e-05 2.885459847e-02 2.447785126e-01
6.103340000e-03 -2.649990000e-03 0.000000000e+00 -8.244836208e-03 2.349988809e-03 2.478024092e-01
-1.426340000e-03 5.953420000e-03 0.000000000e+00 -4.438673203e-03 -2.612968434e-02 2.694703554e-01
-1.936890000e-03 -3.530530000e-03 0.000000000e+00 5.030741742e-02 4.413346295e-03 2.573085179e-01
-1.994480000e-03 -3.514570000e-03 0.000000000e+00 -2.523264235e-02 3.982060088e-02 2.588852977e-01
-1.958290000e-03 -3.566270000e-03 0.000000000e+00 1.409656350e-02 -4.323254052e-02 2.563611249e-01
1.001450000e-02 -1.980480000e-02 0.000000000e+00 -2.580760860e-02 2.162374719e-02 2.785505632e-01
1.059820000e-02 1.716110000e-02 0.000000000e+00 -1.787799586e-03 1.787411543e-02 2.518229139e-01
1.058790000e-02 1.713040000e-02 0.000000000e+00 7.424844422e-03 -1.065083572e-02 2.539543115e-01
1.996160000e-02 3.480760000e-03 0.000000000e+00 2.459672494e-02 -1.490539669e-04 2.545392154e-01
1.060200000e-02 1.713200000e-02 0.000000000e+00 2.704821067e-02 -4.435502607e-03 2.525762854e-01
6.957360000e-03 2.741100000e-03 0.000000000e+00 -1.328971786e-02 1.007539625e-02 2.613214510e-01
-5.620830000e-03 4.054320000e-03 0.000000000e+00 1.429777803e-02 3.328396810e-02 2.723551244e-01
-5.626530000e-03 4.051170000e-03 0.000000000e+00 1.271200692e-02 4.376803995e-03 2.749663703e-01
-5.627400000e-03 4.054460000e-03 0.000000000e+00 -1.019938074e-02 3.893330728e-02 2.729901900e-01
5.734820000e-03 7.242920000e-03 0.000000000e+00 4.514171240e-02 -9.727766447e-04 2.716897725e-01
1.728560000e-03 -1.348260000e-03 0.000000000e+00 -1.821133432e-02 -4.615242263e-03 2.368340407e-01
1.584260000e-02 -6.462080000e-03 0.000000000e+00 1.403599093e-02 1.057540393e-02 2.677005005e-01
1.584230000e-02 -6.435860000e-03 0.000000000e+00 1.086880235e-02 4.783624560e-02 2.599746577e-01
1.582000000e-02 -6.478630000e-03 0.000000000e+00 -2.877216298e-02 -2.345975876e-02 2.611387869e-01
1.264120000e-02 -5.643400000e-03 0.000000000e+00 -4.219570838e-02 -2.115393114e-02 2.682153674e-01
1.265870000e-02 -5.627350000e-03 0.000000000e+00 5.945482287e-03 3.388250087e-02 2.713083545e-01
1.779140000e-02 8.650450000e-03 0.000000000e+00 2.475184752e-02 2.872001378e-02 2.705597154e-01
1.777940000e-02 8.633780000e-03 0.000000000e+00 -1.958226208e-02 -2.312765068e-02 2.689829355e-01
-9.592080000e-03 -7.889300000e-03 0.000000000e+00 -4.413762731e-02 2.133555423e-02 2.468408195e-01
-1.534170000e-03 -1.707020000e-03 0.000000000e+00 -2.388632220e-02 1.895524127e-02 2.370706523e-01
-1.493500000e-03 -1.787850000e-03 0.000000000e+00 -1.747310605e-02 -2.912850009e-02 2.398115614e-01
9.659350000e-03 3.865460000e-03 0.000000000e+00 4.261952712e-03 4.772872928e-03 2.669594329e-01
-1.113870000e-02 8.447730000e-03 0.000000000e+00 1.509809319e-03 6.034883624e-03 2.439106212e-01
1.700000000e-02 -1.613370000e-03 0.000000000e+00 3.523222823e-02 -5.362102127e-03 2.530485622e-01
-8.143030000e-03 -1.978490000e-03 0.000000000e+00 -6.336894703e-03 5.312972089e-03 2.681065260e-01
-1.575490000e-02 -3.864600000e-03 0.000000000e+00 3.148562510e-02 9.546143363e-03 2.464054542e-01
-1.000900000e-02 2.257800000e-04 0.000000000e+00 2.434506482e-02 -3.075932206e-02 2.444671317e-01
-1.009290000e-02 2.816080000e-04 0.000000000e+00 -1.145569383e-02 1.978527485e-02 2.453066298e-01
-1.441760000e-02 4.041180000e-03 0.000000000e+00 3.416955810e-02 -3.348679159e-02 2.595563283e-01
-6.451630000e-03 9.173090000e-03 0.000000000e+00 1.620912674e-02 2.572006230e-02 2.347736266e-01
-1.234850000e-02 5.048820000e-03 0.000000000e+00 -4.017627547e-02 4.454232783e-03 2.504051371e-01
-1.233680000e-02 5.086250000e-03 0.000000000e+00 -4.116266202e-02 1.673989394e-02 2.480787716e-01
-1.225310000e-02 5.056260000e-03 0.000000000e+00 3.235323261e-02 -1.332483103e-02 2.445002573e-01
-2.113820000e-03 -1.194440000e-02 0.000000000e+00 -3.224391804e-02 -1.554027300e-02 2.550834221e-01
1.208930000e-02 7.620410000e-03 0.000000000e+00 -3.236922756e-02 1.230096520e-02 2.354247818e-01
1.262910000e-02 -1.439920000e-02 0.000000000e+00 7.066623885e-03 -3.113326307e-02 2.376423060e-01
5.334860000e-03 1.909860000e-02 0.000000000e+00 2.329696996e-02 3.474140107e-02 2.502054369e-01
1.196390000e-03 1.457220000e-02 0.000000000e+00 -3.025458214e-03 8.830080868e-03 2.507827692e-01
1.221210000e-03 1.456840000e-02 0.000000000e+00 2.029209696e-02 3.400251029e-03 2.477011394e-01
-1.699530000e-03 -1.636930000e-02 0.000000000e+00 -9.444816800e-03 4.487197515e-02 2.418606180e-01
-1.661890000e-03 -1.642890000e-02 0.000000000e+00 3.940813949e-02 1.857079470e-02 2.335385139e-01
-1.750900000e-03 -1.651140000e-02 0.000000000e+00 -2.929753543e-02 -1.456003836e-02 2.384288030e-01
1.439750000e-02 1.263320000e-02 0.000000000e+00 -2.939672303e-02 1.848618239e-02 2.358421647e-01
1.439560000e-02 1.257740000e-02 0.000000000e+00 -4.742652891e-03 -1.391796905e-02 2.393089983e-01
-1.061890000e-02 1.594110000e-02 0.000000000e+00 1.646637090e-02 9.575104626e-03 2.524617653e-01
1.985260000e-02 3.996980000e-03 0.000000000e+00 -1.549096314e-02 7.560678424e-03 2.773504690e-01
1.984840000e-02 3.999370000e-03 0.000000000e+00 -3.505495880e-02 1.842504194e-02 2.755323453e-01
2.064260000e-03 6.038980000e-04 0.000000000e+00 -1.950067839e-02 -7.071782019e-03 2.519894885e-01
1.429530000e-02 1.432310000e-03 0.000000000e+00 8.239697003e-04 2.269711217e-02 2.567822936e-01
-1.695290000e-02 9.447650000e-03 0.000000000e+00 -2.445201327e-03 1.236447176e-02 2.816463897e-01
-1.695290000e-02 9.447670000e-03 0.000000000e+00 4.021470120e-03 2.687889139e-02 2.806270668e-01
-1.695280000e-02 9.447710000e-03 0.000000000e+00 2.687737708e-02 4.621214340e-02 2.768346557e-01
1.361970000e-02 9.988450000e-04 0.000000000e+00 -1.764384500e-03 -2.078661526e-02 2.579047792e-01
1.362620000e-02 1.041350000e-03 0.000000000e+00 -9.330741603e-03 1.690012734e-02 2.566270764e-01
6.525970000e-03 1.358680000e-03 0.000000000e+00 -4.050166378e-02 1.786474561e-02 2.453009511e-01
6.615200000e-03 1.350810000e-03 0.000000000e+00 1.645539212e-03 2.066272541e-02 2.463155417e-01
6.556330000e-03 1.373110000e-03 0.000000000e+00 -2.540196163e-02 2.896495413e-02 2.495722642e-01
-1.805000000e-02 -1.548720000e-04 0.000000000e+00 1.765737918e-02 4.151994557e-02 2.477531940e-01
6.251720000e-03 -1.510350000e-03 0.000000000e+00 -9.987660656e-03 1.300152490e-03 2.786130286e-01
6.246640000e-03 -1.516120000e-03 0.000000000e+00 -4.593199523e-02 -2.565560929e-02 2.733971620e-01
-5.416180000e-03 -1.277100000e-02 0.000000000e+00 2.698101297e-02 -2.228095964e-02 2.765895260e-01
-5.417690000e-03 -1.277020000e-02 0.000000000e+00 9.116986660e-03 -1.146156180e-02 2.791193775e-01
-8.069580000e-04 -7.653320000e-03 0.000000000e+00 2.170958988e-03 -2.113926122e-02 2.594238258e-01
-8.935170000e-04 -8.840340000e-04 0.000000000e+00 -2.097382237e-02 3.653822976e-02 2.730062796e-01
-2.721520000e-03 -7.133620000e-04 0.000000000e+00 2.306887635e-02 1.078201321e-02 2.450425712e-01
-2.730540000e-03 -7.033080000e-04 0.000000000e+00 3.391449076e-02 2.760954809e-02 2.461016448e-01
-7.266360000e-03 -7.585670000e-03 0.000000000e+00 -1.412136040e-02 4.794489766e-02 2.686223394e-01
1.839220000e-02 3.429350000e-05 0.000000000e+00 4.272931491e-02 7.600949723e-03 2.654091535e-01
1.835690000e-02 1.079490000e-05 0.000000000e+00 -3.221789076e-02 -2.541682084e-02 2.674156201e-01
-3.576870000e-03 -1.115110000e-02 0.000000000e+00 7.811922113e-03 -4.533459820e-02 2.345408008e-01
5.748670000e-03 -1.929170000e-02 0.000000000e+00 -3.606954945e-03 2.752654474e-02 2.462426654e-01
5.738170000e-03 -1.932270000e-02 0.000000000e+00 -4.252478782e-02 4.627082308e-03 2.352175100e-01
-7.262200000e-03 -7.612390000e-03 0.000000000e+00 5.745308852e-03 -3.094435235e-02 2.709080077e-01
7.208070000e-03 -3.910260000e-03 0.000000000e+00 2.285109901e-02 -1.839134845e-02 2.744903077e-01
7.625870000e-03 -1.961000000e-03 0.000000000e+00 2.230102430e-02 -2.156856936e-02 2.450255352e-01
7.655100000e-03 -1.927350000e-03 0.000000000e+00 3.924658107e-02 1.917614189e-02 2.401693181e-01
7.573590000e-03 -1.923970000e-03 0.000000000e+00 -4.969345757e-03 3.452778810e-03 2.478554102e-01
3.576520000e-03 -8.244220000e-03 0.000000000e+00 -3.059369392e-02 -5.214238790e-03 2.453359696e-01
3.600950000e-03 -8.181730000e-03 0.000000000e+00 -1.667686061e-02 3.470855938e-02 2.445863840e-01
9.139050000e-03 -8.189540000e-03 0.000000000e+00 3.229748691e-02 2.785846353e-02 2.471474682e-01
9.108600000e-03 -8.212320000e-03 0.000000000e+00 2.114522384e-02 4.989230598e-03 2.460458045e-01
4.886500000e-03 -1.334570000e-03 0.000000000e+00 2.825038702e-03 4.367983114e-02 2.627439601e-01
4.912140000e-03 -1.363850000e-03 0.000000000e+00 3.229994767e-02 1.386894312e-02 2.642137916e-01
1.884110000e-02 -1.056240000e-02 0.000000000e+00 -2.119027469e-02 -2.780498930e-02 2.716140568e-01
1.883930000e-02 -1.055750000e-02 0.000000000e+00 -3.577066165e-02 -8.987654746e-03 2.705095537e-01
-1.433560000e-02 -1.388880000e-02 0.000000000e+00 -2.846560896e-02 -1.629061579e-02 2.358506828e-01
-1.429460000e-02 -1.388560000e-02 0.000000000e+00 -2.296315828e-02 -3.399380298e-02 2.422543398e-01
-1.427390000e-02 -1.382990000e-02 0.000000000e+00 -1.436639540e-02 1.697943955e-02 2.478989467e-01
-1.477680000e-02 -1.077580000e-03 0.000000000e+00 -2.510525065e-02 -6.779755950e-03 2.717995603e-01
